52.132592826759975,-106.62788698482773
52.132564707731106,-106.62791839881977
52.13256908695324,-106.62791932467722
52.1325691371801,-106.62792066645537
52.132573274542324,-106.62791902858443
52.13256462775646,-106.62791910051043
52.132555323465894,-106.62791923718723
52.132563108331325,-106.62791762229722
52.13256880500912,-106.6279171070893
52.13257367609833,-106.62791452006165
52.13257891410082,-106.62791544925092
52.132583006477766,-106.62791649916089
52.13258464894649,-106.62791519148902
52.132585561772146,-106.62791149711344
52.13258604187491,-106.62790674437487
52.13258355992714,-106.62790221965675
52.13258238774591,-106.62790039574193
52.13257505546352,-106.62790330863756
52.13258075446412,-106.62790316956779
52.132582876414155,-106.62790135252737
52.13257596486513,-106.62790378103622
52.13258129486704,-106.6279036341754
52.13258520061798,-106.62790533517158
52.13257728479242,-106.62790769518391
52.132569716197104,-106.62791040629126
52.132574464583875,-106.62791172682444
52.13256555199254,-106.62791509213389
52.132556176251356,-106.62791729316254
52.13255985563356,-106.6279144875778
52.13255146387081,-106.62791434167075
52.13255758208575,-106.62791454956186
52.13256162213902,-106.62791425059574
52.13256513174007,-106.62791337801198
52.13256672110536,-106.62791224905251
52.13256520547557,-106.62791020284958
52.1325655476139,-106.62790836297053
52.132563190655034,-106.62790633277513
52.13256517212624,-106.62790596091557
52.13256884009402,-106.62790640615741
52.13257424330564,-106.62790796634704
52.132579336331126,-106.62790755992066
52.132583525559745,-106.62790787063251
52.132585941116304,-106.62790690817751
52.13258690045057,-106.6279064313948
52.132579242947756,-106.62790853250334
52.13257935496787,-106.6279072292428
52.13256867913394,-106.62791052048506
52.13256170389497,-106.62791324300048
52.13255945747493,-106.62791551324516
52.13255374141235,-106.62791721130435
